846.00000000	-0.01108305	-0.00012540	0.01131458
847.00000000	-0.01109395	-0.00012590	0.01134852
848.00000000	-0.01122560	-0.00012540	0.01117090
849.00000000	-0.01164945	-0.00012840	0.01102197
850.00000000	-0.01147566	-0.00012365	0.01077497
851.00000000	-0.01118860	-0.00011740	0.01049282
852.00000000	-0.01116788	-0.00011590	0.01037798
853.00000000	-0.01141869	-0.00011715	0.01025950
854.00000000	-0.01123215	-0.00011265	0.01002925
855.00000000	-0.01128650	-0.00011090	0.00982590
856.00000000	-0.01177174	-0.00011615	0.00986685
857.00000000	-0.01195242	-0.00011890	0.00994778
858.00000000	-0.01210221	-0.00011790	0.00974203
859.00000000	-0.01230615	-0.00011665	0.00947900
860.00000000	-0.01262692	-0.00011665	0.00923820
861.00000000	-0.01290029	-0.00011890	0.00921685
862.00000000	-0.01293532	-0.00011690	0.00903728
863.00000000	-0.01243894	-0.00011090	0.00891555
864.00000000	-0.01225803	-0.00010890	0.00888398
865.00000000	-0.01208176	-0.00010690	0.00884805
866.00000000	-0.01221728	-0.00010490	0.00858620
867.00000000	-0.01148864	-0.00009415	0.00819505
868.00000000	-0.01157511	-0.00009190	0.00793945
869.00000000	-0.01183203	-0.00009465	0.00799947
870.00000000	-0.01224707	-0.00009890	0.00807540
871.00000000	-0.01337395	-0.00011240	0.00840440
872.00000000	-0.01350267	-0.00011190	0.00828725
873.00000000	-0.01281543	-0.00010190	0.00795135
874.00000000	-0.01276286	-0.00009615	0.00753358
875.00000000	-0.01288201	-0.00009715	0.00754153
876.00000000	-0.01261914	-0.00009390	0.00744108
877.00000000	-0.01321744	-0.00009740	0.00736905
878.00000000	-0.01341390	-0.00009890	0.00737295
879.00000000	-0.01300629	-0.00009090	0.00698892
880.00000000	-0.01273081	-0.00008665	0.00680633
